Encabezado:
	Formato: multipista sincronica
	Numero de pistas: 20
	Pulsos por negra: 240
Pista 0:
	Tama~no: 114
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 0
[16] Evento: metaevento, Canal: 0
[80] Evento: metaevento, Canal: 0
[80] Evento: metaevento, Canal: 0
[80] Evento: metaevento, Canal: 15
[80] Evento: metaevento, Canal: 15
[80] Evento: metaevento, Canal: 15
[80] Evento: metaevento, Canal: 15
[111] Evento: metaevento, Canal: 15
[111] Evento: metaevento, Canal: 15
Final de la pista 0.
Pista 1:
	Tama~no: 7843
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[31] Evento: cambio de control, Canal: 0
[62] Evento: cambio de control, Canal: 0
[93] Evento: cambio de control, Canal: 0
[240] Evento: cambio de control, Canal: 0
[241] Evento: cambio de control, Canal: 0
[242] Evento: cambio de programa, Canal: 0
[243] Evento: cambio de control, Canal: 0
[243] Evento: cambio de control, Canal: 0
[8640] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[99920] Evento: nota encendida, Canal: 6, Nota: F, Octava: 4, Velocidad: 0
[99920] Evento: nota encendida, Canal: 6, Nota: G, Octava: 4, Velocidad: 127
[99980] Evento: nota encendida, Canal: 6, Nota: G, Octava: 4, Velocidad: 0
[99980] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[100040] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[100100] Evento: nota encendida, Canal: 6, Nota: A#, Octava: 4, Velocidad: 127
[100160] Evento: nota encendida, Canal: 6, Nota: A#, Octava: 4, Velocidad: 0
[100220] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[100280] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[100340] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[100415] Evento: cambio de pitch, Canal: 6
[100422] Evento: cambio de pitch, Canal: 6
[100426] Evento: cambio de pitch, Canal: 6
[100430] Evento: cambio de pitch, Canal: 6
[100435] Evento: cambio de pitch, Canal: 6
[100438] Evento: cambio de pitch, Canal: 6
[100442] Evento: cambio de pitch, Canal: 6
[100446] Evento: cambio de pitch, Canal: 6
[100455] Evento: cambio de pitch, Canal: 6
[100458] Evento: cambio de pitch, Canal: 6
[100462] Evento: cambio de pitch, Canal: 6
[100466] Evento: cambio de pitch, Canal: 6
[100470] Evento: cambio de pitch, Canal: 6
[100475] Evento: cambio de pitch, Canal: 6
[100478] Evento: cambio de pitch, Canal: 6
[100578] Evento: cambio de control, Canal: 6
[100582] Evento: cambio de control, Canal: 6
[100586] Evento: cambio de control, Canal: 6
[100595] Evento: cambio de control, Canal: 6
[100598] Evento: cambio de control, Canal: 6
[100602] Evento: cambio de control, Canal: 6
[100606] Evento: cambio de control, Canal: 6
[100610] Evento: cambio de control, Canal: 6
[100615] Evento: cambio de control, Canal: 6
[100618] Evento: cambio de control, Canal: 6
[100626] Evento: cambio de control, Canal: 6
[100630] Evento: cambio de control, Canal: 6
[100635] Evento: cambio de control, Canal: 6
[100642] Evento: cambio de control, Canal: 6
[100698] Evento: cambio de control, Canal: 6
[100706] Evento: cambio de control, Canal: 6
[100710] Evento: cambio de control, Canal: 6
[100715] Evento: cambio de control, Canal: 6
[100718] Evento: cambio de control, Canal: 6
[100722] Evento: cambio de control, Canal: 6
[100726] Evento: cambio de control, Canal: 6
[100730] Evento: cambio de control, Canal: 6
[100735] Evento: cambio de control, Canal: 6
[100738] Evento: cambio de control, Canal: 6
[100742] Evento: cambio de control, Canal: 6
[100746] Evento: cambio de control, Canal: 6
[100750] Evento: cambio de control, Canal: 6
[100755] Evento: cambio de control, Canal: 6
[100758] Evento: cambio de control, Canal: 6
[100762] Evento: cambio de control, Canal: 6
[100766] Evento: cambio de control, Canal: 6
[100770] Evento: cambio de control, Canal: 6
[100775] Evento: cambio de control, Canal: 6
[100778] Evento: cambio de control, Canal: 6
[100782] Evento: cambio de control, Canal: 6
[100786] Evento: cambio de control, Canal: 6
[100790] Evento: cambio de control, Canal: 6
[100795] Evento: cambio de control, Canal: 6
[100798] Evento: cambio de control, Canal: 6
[100800] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[100806] Evento: cambio de pitch, Canal: 6
[100820] Evento: cambio de control, Canal: 6
[100820] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[100820] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[100823] Evento: cambio de pitch, Canal: 6
[100827] Evento: cambio de pitch, Canal: 6
[100831] Evento: cambio de pitch, Canal: 6
[100835] Evento: cambio de pitch, Canal: 6
[100840] Evento: cambio de control, Canal: 6
[100840] Evento: cambio de pitch, Canal: 6
[100843] Evento: cambio de pitch, Canal: 6
[100847] Evento: cambio de pitch, Canal: 6
[100851] Evento: cambio de pitch, Canal: 6
[100860] Evento: cambio de control, Canal: 6
[100860] Evento: cambio de pitch, Canal: 6
[100863] Evento: cambio de pitch, Canal: 6
[100867] Evento: cambio de pitch, Canal: 6
[100870] Evento: cambio de control, Canal: 6
[100871] Evento: cambio de pitch, Canal: 6
[100875] Evento: cambio de pitch, Canal: 6
[100880] Evento: cambio de pitch, Canal: 6
[100883] Evento: cambio de pitch, Canal: 6
[100887] Evento: cambio de pitch, Canal: 6
[100890] Evento: cambio de control, Canal: 6
[100891] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[100891] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[100891] Evento: cambio de pitch, Canal: 6
[100900] Evento: cambio de control, Canal: 6
[100920] Evento: cambio de control, Canal: 6
[100930] Evento: cambio de control, Canal: 6
[100940] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[100950] Evento: cambio de control, Canal: 6
[100960] Evento: cambio de control, Canal: 6
[100980] Evento: cambio de control, Canal: 6
[100990] Evento: cambio de control, Canal: 6
[101010] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[101010] Evento: cambio de control, Canal: 6
[101020] Evento: cambio de control, Canal: 6
[101040] Evento: cambio de control, Canal: 6
[101050] Evento: cambio de control, Canal: 6
[101060] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[101070] Evento: cambio de control, Canal: 6
[101080] Evento: cambio de control, Canal: 6
[101100] Evento: cambio de control, Canal: 6
[101110] Evento: cambio de control, Canal: 6
[101124] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[101130] Evento: cambio de control, Canal: 6
[101140] Evento: cambio de control, Canal: 6
[101160] Evento: cambio de control, Canal: 6
[101180] Evento: cambio de control, Canal: 6
[101180] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[101190] Evento: cambio de control, Canal: 6
[101210] Evento: cambio de control, Canal: 6
[101220] Evento: cambio de control, Canal: 6
[101240] Evento: cambio de control, Canal: 6
[101248] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[101250] Evento: cambio de control, Canal: 6
[101270] Evento: cambio de control, Canal: 6
[101280] Evento: cambio de control, Canal: 6
[101300] Evento: cambio de control, Canal: 6
[101300] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[101310] Evento: cambio de control, Canal: 6
[101330] Evento: cambio de control, Canal: 6
[101340] Evento: cambio de control, Canal: 6
[101360] Evento: cambio de control, Canal: 6
[101365] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[101370] Evento: cambio de control, Canal: 6
[101390] Evento: cambio de control, Canal: 6
[101400] Evento: cambio de control, Canal: 6
[101420] Evento: cambio de control, Canal: 6
[101420] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[101430] Evento: cambio de control, Canal: 6
[101450] Evento: cambio de control, Canal: 6
[101460] Evento: cambio de control, Canal: 6
[101480] Evento: cambio de control, Canal: 6
[101485] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[101500] Evento: cambio de control, Canal: 6
[101510] Evento: cambio de control, Canal: 6
[101530] Evento: cambio de control, Canal: 6
[101540] Evento: cambio de control, Canal: 6
[101540] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[101560] Evento: cambio de control, Canal: 6
[101570] Evento: cambio de control, Canal: 6
[101590] Evento: cambio de control, Canal: 6
[101600] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[101600] Evento: cambio de control, Canal: 6
[101620] Evento: cambio de control, Canal: 6
[101630] Evento: cambio de control, Canal: 6
[101650] Evento: cambio de control, Canal: 6
[101660] Evento: cambio de control, Canal: 6
[101660] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[101680] Evento: cambio de control, Canal: 6
[101690] Evento: cambio de control, Canal: 6
[101710] Evento: cambio de control, Canal: 6
[101720] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[101720] Evento: cambio de control, Canal: 6
[101740] Evento: cambio de control, Canal: 6
[101750] Evento: cambio de control, Canal: 6
[101770] Evento: cambio de control, Canal: 6
[101780] Evento: cambio de control, Canal: 6
[101780] Evento: cambio de pitch, Canal: 6
[101780] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[101783] Evento: cambio de pitch, Canal: 6
[101800] Evento: cambio de control, Canal: 6
[101800] Evento: cambio de pitch, Canal: 6
[101803] Evento: cambio de pitch, Canal: 6
[101811] Evento: cambio de pitch, Canal: 6
[101815] Evento: cambio de pitch, Canal: 6
[101823] Evento: cambio de pitch, Canal: 6
[101830] Evento: cambio de control, Canal: 6
[101831] Evento: cambio de pitch, Canal: 6
[101835] Evento: cambio de pitch, Canal: 6
[101840] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[101840] Evento: cambio de pitch, Canal: 6
[101847] Evento: cambio de pitch, Canal: 6
[101850] Evento: cambio de control, Canal: 6
[101855] Evento: cambio de pitch, Canal: 6
[101860] Evento: cambio de pitch, Canal: 6
[101863] Evento: cambio de pitch, Canal: 6
[101870] Evento: cambio de control, Canal: 6
[101871] Evento: cambio de pitch, Canal: 6
[101880] Evento: cambio de pitch, Canal: 6
[101887] Evento: cambio de pitch, Canal: 6
[101900] Evento: cambio de control, Canal: 6
[101920] Evento: cambio de control, Canal: 6
[101935] Evento: cambio de pitch, Canal: 6
[101940] Evento: cambio de control, Canal: 6
[101940] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[101947] Evento: cambio de pitch, Canal: 6
[101960] Evento: cambio de control, Canal: 6
[101971] Evento: cambio de pitch, Canal: 6
[101987] Evento: cambio de pitch, Canal: 6
[101990] Evento: cambio de control, Canal: 6
[102001] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[102010] Evento: cambio de control, Canal: 6
[102011] Evento: cambio de pitch, Canal: 6
[102023] Evento: cambio de pitch, Canal: 6
[102030] Evento: cambio de control, Canal: 6
[102031] Evento: cambio de pitch, Canal: 6
[102043] Evento: cambio de pitch, Canal: 6
[102050] Evento: cambio de control, Canal: 6
[102051] Evento: cambio de pitch, Canal: 6
[102055] Evento: cambio de pitch, Canal: 6
[102063] Evento: cambio de pitch, Canal: 6
[102067] Evento: cambio de pitch, Canal: 6
[102071] Evento: cambio de pitch, Canal: 6
[102075] Evento: cambio de pitch, Canal: 6
[102080] Evento: cambio de control, Canal: 6
[102080] Evento: cambio de pitch, Canal: 6
[102083] Evento: cambio de pitch, Canal: 6
[102087] Evento: cambio de pitch, Canal: 6
[102095] Evento: cambio de pitch, Canal: 6
[102100] Evento: cambio de control, Canal: 6
[102100] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[102103] Evento: cambio de pitch, Canal: 6
[102120] Evento: cambio de control, Canal: 6
[102127] Evento: cambio de pitch, Canal: 6
[102135] Evento: cambio de pitch, Canal: 6
[102140] Evento: cambio de control, Canal: 6
[102140] Evento: cambio de pitch, Canal: 6
[102141] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[102155] Evento: cambio de pitch, Canal: 6
[102170] Evento: cambio de control, Canal: 6
[102180] Evento: cambio de pitch, Canal: 6
[102187] Evento: cambio de pitch, Canal: 6
[102190] Evento: cambio de control, Canal: 6
[102203] Evento: cambio de pitch, Canal: 6
[102210] Evento: cambio de control, Canal: 6
[102215] Evento: cambio de pitch, Canal: 6
[102230] Evento: cambio de control, Canal: 6
[102231] Evento: cambio de pitch, Canal: 6
[102235] Evento: cambio de pitch, Canal: 6
[102251] Evento: cambio de pitch, Canal: 6
[102260] Evento: cambio de control, Canal: 6
[102260] Evento: cambio de pitch, Canal: 6
[102260] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[102275] Evento: cambio de pitch, Canal: 6
[102280] Evento: cambio de control, Canal: 6
[102280] Evento: cambio de pitch, Canal: 6
[102291] Evento: cambio de pitch, Canal: 6
[102300] Evento: cambio de control, Canal: 6
[102304] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[102320] Evento: cambio de pitch, Canal: 6
[102330] Evento: cambio de control, Canal: 6
[102350] Evento: cambio de control, Canal: 6
[102351] Evento: cambio de pitch, Canal: 6
[102360] Evento: cambio de pitch, Canal: 6
[102370] Evento: cambio de control, Canal: 6
[102383] Evento: cambio de pitch, Canal: 6
[102390] Evento: cambio de control, Canal: 6
[102420] Evento: cambio de control, Canal: 6
[102420] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 127
[102440] Evento: cambio de control, Canal: 6
[102460] Evento: cambio de control, Canal: 6
[102480] Evento: cambio de control, Canal: 6
[102498] Evento: nota encendida, Canal: 6, Nota: C, Octava: 5, Velocidad: 0
[102510] Evento: cambio de control, Canal: 6
[102530] Evento: cambio de control, Canal: 6
[102550] Evento: cambio de control, Canal: 6
[102570] Evento: cambio de control, Canal: 6
[102580] Evento: nota encendida, Canal: 6, Nota: F, Octava: 4, Velocidad: 127
[102600] Evento: cambio de control, Canal: 6
[102620] Evento: cambio de control, Canal: 6
[102640] Evento: cambio de control, Canal: 6
[102660] Evento: cambio de control, Canal: 6
[102685] Evento: nota encendida, Canal: 6, Nota: F, Octava: 4, Velocidad: 0
[102690] Evento: cambio de control, Canal: 6
[102710] Evento: cambio de control, Canal: 6
[102730] Evento: cambio de control, Canal: 6
[102740] Evento: nota encendida, Canal: 6, Nota: F, Octava: 4, Velocidad: 127
[102750] Evento: cambio de control, Canal: 6
[102780] Evento: cambio de control, Canal: 6
[102800] Evento: cambio de control, Canal: 6
[102820] Evento: cambio de control, Canal: 6
[102850] Evento: cambio de control, Canal: 6
[102870] Evento: cambio de control, Canal: 6
[102890] Evento: cambio de control, Canal: 6
[102910] Evento: cambio de control, Canal: 6
[102940] Evento: cambio de control, Canal: 6
[102960] Evento: cambio de control, Canal: 6
[102980] Evento: cambio de control, Canal: 6
[102985] Evento: cambio de pitch, Canal: 6
[102989] Evento: cambio de pitch, Canal: 6
[103000] Evento: cambio de control, Canal: 6
[103005] Evento: cambio de pitch, Canal: 6
[103009] Evento: cambio de pitch, Canal: 6
[103015] Evento: cambio de pitch, Canal: 6
[103019] Evento: cambio de pitch, Canal: 6
[103029] Evento: cambio de pitch, Canal: 6
[103030] Evento: cambio de control, Canal: 6
[103035] Evento: cambio de pitch, Canal: 6
[103039] Evento: cambio de pitch, Canal: 6
[103049] Evento: cambio de pitch, Canal: 6
[103050] Evento: cambio de control, Canal: 6
[103059] Evento: cambio de pitch, Canal: 6
[103069] Evento: cambio de pitch, Canal: 6
[103070] Evento: cambio de control, Canal: 6
[103079] Evento: cambio de pitch, Canal: 6
[103085] Evento: cambio de pitch, Canal: 6
[103089] Evento: cambio de pitch, Canal: 6
[103090] Evento: cambio de control, Canal: 6
[103095] Evento: cambio de pitch, Canal: 6
[103099] Evento: cambio de pitch, Canal: 6
[103109] Evento: cambio de pitch, Canal: 6
[103115] Evento: cambio de pitch, Canal: 6
[103119] Evento: cambio de pitch, Canal: 6
[103120] Evento: cambio de control, Canal: 6
[103125] Evento: cambio de pitch, Canal: 6
[103129] Evento: cambio de pitch, Canal: 6
[103135] Evento: cambio de pitch, Canal: 6
[103139] Evento: cambio de pitch, Canal: 6
[103140] Evento: cambio de control, Canal: 6
[103149] Evento: cambio de pitch, Canal: 6
[103155] Evento: cambio de pitch, Canal: 6
[103159] Evento: cambio de pitch, Canal: 6
[103160] Evento: cambio de control, Canal: 6
[103169] Evento: cambio de pitch, Canal: 6
[103175] Evento: cambio de pitch, Canal: 6
[103179] Evento: cambio de pitch, Canal: 6
[103180] Evento: cambio de control, Canal: 6
[103185] Evento: cambio de pitch, Canal: 6
[103189] Evento: cambio de pitch, Canal: 6
[103195] Evento: cambio de pitch, Canal: 6
[103199] Evento: cambio de pitch, Canal: 6
[103209] Evento: cambio de pitch, Canal: 6
[103210] Evento: cambio de control, Canal: 6
[103215] Evento: cambio de pitch, Canal: 6
[103217] Evento: cambio de control, Canal: 6
[103221] Evento: cambio de control, Canal: 6
[103225] Evento: cambio de control, Canal: 6
[103230] Evento: cambio de control, Canal: 6
[103233] Evento: cambio de control, Canal: 6
[103237] Evento: cambio de control, Canal: 6
[103245] Evento: cambio de control, Canal: 6
[103250] Evento: cambio de control, Canal: 6
[103253] Evento: cambio de control, Canal: 6
[103257] Evento: cambio de control, Canal: 6
[103261] Evento: cambio de control, Canal: 6
[103269] Evento: cambio de control, Canal: 6
[103273] Evento: cambio de control, Canal: 6
[103277] Evento: cambio de control, Canal: 6
[103280] Evento: cambio de control, Canal: 6
[103281] Evento: cambio de control, Canal: 6
[103285] Evento: cambio de control, Canal: 6
[103293] Evento: cambio de control, Canal: 6
[103300] Evento: cambio de control, Canal: 6
[103320] Evento: cambio de control, Canal: 6
[103340] Evento: cambio de control, Canal: 6
[103370] Evento: cambio de control, Canal: 6
[103390] Evento: cambio de control, Canal: 6
[103410] Evento: cambio de control, Canal: 6
[103430] Evento: cambio de control, Canal: 6
[103460] Evento: cambio de control, Canal: 6
[103480] Evento: cambio de control, Canal: 6
[103500] Evento: cambio de control, Canal: 6
[103520] Evento: cambio de control, Canal: 6
[103550] Evento: cambio de control, Canal: 6
[103570] Evento: cambio de control, Canal: 6
[103590] Evento: cambio de control, Canal: 6
[103610] Evento: cambio de control, Canal: 6
[103640] Evento: cambio de control, Canal: 6
[103660] Evento: cambio de control, Canal: 6
[103680] Evento: cambio de control, Canal: 6
[103700] Evento: cambio de control, Canal: 6
[103730] Evento: cambio de control, Canal: 6
[103750] Evento: cambio de control, Canal: 6
[103770] Evento: cambio de control, Canal: 6
[103800] Evento: cambio de control, Canal: 6
[103820] Evento: cambio de control, Canal: 6
[103840] Evento: cambio de control, Canal: 6
[103860] Evento: cambio de control, Canal: 6
[103890] Evento: cambio de control, Canal: 6
[103910] Evento: cambio de control, Canal: 6
[103930] Evento: cambio de control, Canal: 6
[103950] Evento: cambio de control, Canal: 6
[103980] Evento: cambio de control, Canal: 6
[104000] Evento: cambio de control, Canal: 6
[104020] Evento: cambio de control, Canal: 6
[104040] Evento: cambio de control, Canal: 6
[104070] Evento: cambio de control, Canal: 6
[104090] Evento: cambio de control, Canal: 6
[104110] Evento: cambio de control, Canal: 6
[104130] Evento: cambio de control, Canal: 6
[104160] Evento: cambio de control, Canal: 6
[104180] Evento: cambio de control, Canal: 6
[104200] Evento: cambio de control, Canal: 6
[104230] Evento: cambio de control, Canal: 6
[104250] Evento: cambio de control, Canal: 6
[104270] Evento: cambio de control, Canal: 6
[104290] Evento: cambio de control, Canal: 6
[104320] Evento: cambio de control, Canal: 6
[104340] Evento: cambio de control, Canal: 6
[104360] Evento: cambio de control, Canal: 6
[104380] Evento: cambio de control, Canal: 6
[104410] Evento: cambio de control, Canal: 6
[104430] Evento: cambio de control, Canal: 6
[104450] Evento: cambio de control, Canal: 6
[104470] Evento: cambio de control, Canal: 6
[104500] Evento: cambio de control, Canal: 6
[104520] Evento: cambio de control, Canal: 6
[104540] Evento: nota encendida, Canal: 6, Nota: F, Octava: 4, Velocidad: 0
[104540] Evento: cambio de control, Canal: 6
[104560] Evento: cambio de control, Canal: 6
[104590] Evento: cambio de control, Canal: 6
[104610] Evento: cambio de control, Canal: 6
[104630] Evento: cambio de control, Canal: 6
[104650] Evento: cambio de control, Canal: 6
[104657] Evento: cambio de pitch, Canal: 6
[104660] Evento: cambio de control, Canal: 6
[104690] Evento: cambio de control, Canal: 6
[104722] Evento: cambio de control, Canal: 6
[104722] Evento: metaevento, Canal: 15
Final de la pista 7.
Pista 8:
	Tama~no: 1081
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
